54,261,1,1,0,0,,,2025-02-28 18:18:52.545,2025-02-28 18:18:52.545,
55,262,1,1,0,0,,,2025-02-28 18:52:58.631,2025-02-28 18:52:58.631,
56,263,1,1,0,0,,,2025-02-28 18:53:44.181,2025-02-28 18:53:44.181,
57,264,1,1,0,0,,,2025-02-28 19:14:46.824,2025-02-28 19:14:46.824,
58,265,1,1,0,0,,,2025-02-28 20:10:58.690,2025-02-28 20:10:58.690,
59,266,1,1,0,0,yes brother,,2025-02-28 20:15:06.438,2025-05-09 10:33:53.966,2025-04-13 09:07:13.799
60,267,1,1,0,0,,,2025-02-28 20:18:00.814,2025-02-28 20:18:00.814,
61,268,1,1,0,0,,,2025-02-28 23:30:35.073,2025-02-28 23:30:35.073,
62,269,1,1,0,0,,,2025-03-01 00:39:46.571,2025-03-01 00:39:46.571,
63,270,1,1,0,0,,,2025-03-01 17:44:21.802,2025-03-01 17:44:21.802,
65,272,1,1,0,0,,,2025-03-01 19:35:57.332,2025-03-01 19:35:57.332,
66,273,1,1,0,0,,,2025-03-01 20:05:25.379,2025-03-01 20:05:25.379,
67,274,1,1,0,0,,,2025-03-01 21:52:07.192,2025-03-01 21:52:07.192,
68,275,1,1,0,0,,,2025-03-01 22:19:48.134,2025-03-01 22:19:48.134,
69,276,1,1,0,0,,,2025-03-01 23:49:39.686,2025-03-01 23:49:39.686,
70,277,1,1,0,0,,,2025-03-02 02:14:14.961,2025-03-02 02:14:14.961,
71,278,1,1,0,0,,,2025-03-02 02:56:02.187,2025-03-02 02:56:02.187,
72,279,1,1,0,0,,,2025-03-02 03:12:48.461,2025-03-02 03:12:48.461,
73,280,1,1,0,0,,,2025-03-02 10:10:25.028,2025-07-10 20:20:03.606,
74,281,1,1,0,0,,,2025-03-02 11:29:23.818,2025-03-02 11:29:23.818,
75,282,1,1,0,0,,,2025-03-02 17:19:05.402,2025-03-02 17:19:05.402,
76,283,1,1,0,0,,,2025-03-02 19:41:56.211,2025-03-02 19:41:56.211,
79,286,1,1,0,0,,,2025-03-02 19:56:59.842,2025-03-02 19:56:59.842,
80,287,1,1,0,0,,,2025-03-02 20:04:15.162,2025-03-02 20:04:15.162,
82,289,1,1,0,0,,,2025-03-02 20:14:53.304,2025-03-02 20:14:53.304,
85,292,1,1,0,0,,,2025-03-03 08:21:43.501,2025-03-03 08:21:43.501,
86,293,1,1,0,0,,,2025-03-03 10:59:32.335,2025-03-03 10:59:32.335,
87,294,1,1,0,0,,,2025-03-03 11:24:40.831,2025-03-06 22:07:50.468,
90,297,1,1,0,0,,,2025-03-03 12:57:23.127,2025-03-03 12:57:23.127,
91,298,1,1,0,0,,,2025-03-03 17:18:02.073,2025-03-03 17:18:02.073,
93,300,1,1,0,0,,,2025-03-03 20:08:50.363,2025-03-13 20:01:20.365,
95,14,1,1,0,0,,,2025-03-03 21:57:28.444,2025-03-07 11:16:58.900,
96,302,1,1,0,0,,,2025-03-04 02:44:28.538,2025-03-12 22:06:20.945,
97,303,1,1,0,0,,,2025-03-04 02:44:28.539,2025-03-04 02:44:28.539,
98,304,1,1,0,0,Thank for message,,,,
105,311,1,1,0,0,,,2025-03-04 16:03:51.549,2025-03-04 16:03:51.549,
106,312,1,1,0,0,,,2025-03-04 16:03:51.710,2025-03-16 19:52:27.389,
107,568,1,1,0,0,,,2025-03-04 20:33:30.602,2025-03-16 19:52:26.604,
108,569,1,1,0,0,,,2025-03-04 20:33:31.677,2025-03-04 20:33:31.677,
109,570,1,1,0,0,,,2025-03-05 00:28:17.517,2025-03-05 00:28:17.517,
110,571,1,1,0,0,,,2025-03-05 00:28:18.204,2025-03-05 00:28:18.204,
111,572,1,1,0,0,,,2025-03-05 04:33:04.334,2025-03-16 19:52:25.208,
112,573,1,1,0,0,,,2025-03-05 04:33:04.344,2025-06-17 15:18:50.428,
113,574,1,1,0,0,,,2025-03-05 06:22:12.644,2025-03-16 19:52:24.463,
114,575,1,1,0,0,,,2025-03-05 06:22:12.655,2025-03-05 06:22:12.655,
115,576,1,1,0,0,,,2025-03-05 17:28:26.683,2025-03-14 17:50:08.622,
116,577,1,1,0,0,,,2025-03-05 17:28:27.059,2025-05-28 15:58:49.435,
117,578,1,1,0,0,,,2025-03-05 21:37:55.514,2025-03-16 19:52:19.728,
118,579,1,1,0,0,,,2025-03-05 21:37:56.864,2025-03-05 21:37:56.864,
119,580,1,1,0,0,,,2025-03-05 22:26:56.315,2025-03-05 22:26:56.315,
120,581,1,1,0,0,,,2025-03-05 22:26:58.424,2025-03-16 19:52:22.714,
121,582,1,1,0,0,,,2025-03-05 22:33:25.999,2025-05-28 15:58:55.758,
122,583,1,1,0,0,,,2025-03-05 22:33:26.241,2025-03-05 22:33:26.241,
123,584,1,1,0,0,,,2025-03-05 22:52:09.868,2025-06-17 15:18:23.660,
124,585,1,1,0,0,,,2025-03-05 22:52:10.383,2025-03-16 19:52:20.624,
132,588,1,1,0,0,,,2025-03-06 15:08:01.247,2025-05-28 15:55:14.383,
133,589,1,1,0,0,,,2025-03-06 15:08:01.446,2025-06-17 15:18:35.585,
135,590,1,1,0,0,I like to party Saturday night,,,,
147,602,1,1,0,0,,,2025-03-06 21:51:25.934,2025-03-06 21:51:25.934,
148,603,1,1,0,0,,,2025-03-07 00:07:34.162,2025-03-07 00:07:34.162,
149,604,1,1,0,0,,,2025-03-07 00:07:35.572,2025-03-07 00:07:35.572,
150,605,1,1,0,0,,,2025-03-07 00:08:09.448,2025-03-07 00:08:09.448,
151,606,1,1,0,0,,,2025-03-07 00:08:10.393,2025-03-20 23:13:14.835,
152,607,1,1,0,0,,,2025-03-07 03:41:08.854,2025-05-05 17:43:58.708,
153,608,1,1,0,0,,,2025-03-07 03:41:10.358,2025-03-07 03:41:10.358,
154,609,1,1,0,0,,,2025-03-07 05:04:41.537,2025-03-07 05:04:41.537,
155,610,1,1,0,0,,,2025-03-07 05:46:57.019,2025-03-18 14:45:02.678,
156,611,1,1,0,0,,,2025-03-07 05:54:51.020,2025-03-07 05:54:51.020,
157,612,1,1,0,0,,,2025-03-07 08:04:50.147,2025-03-07 08:04:50.147,
158,613,1,1,0,0,,,2025-03-07 08:09:22.731,2025-03-07 08:09:22.731,
159,614,1,1,0,0,,,2025-03-07 08:10:08.895,2025-03-07 08:10:08.895,
160,615,1,1,0,0,,,2025-03-07 08:11:19.762,2025-03-07 08:11:19.762,
161,616,1,1,0,0,,,2025-03-07 08:12:14.032,2025-04-08 16:15:36.068,
162,617,1,1,0,0,,,2025-03-07 08:13:27.142,2025-04-23 18:35:41.709,
163,618,1,1,0,0,,,2025-03-07 08:15:16.719,2025-03-07 08:15:16.719,
164,619,1,1,0,0,,,2025-03-07 08:16:31.225,2025-03-07 08:16:31.225,
165,620,1,1,0,0,,,2025-03-07 08:17:38.567,2025-03-07 08:17:38.567,
166,621,1,1,0,0,,,2025-03-07 08:18:45.194,2025-03-07 08:18:45.194,
167,622,1,1,0,0,,,2025-03-07 08:20:56.713,2025-03-07 08:20:56.713,
168,623,1,1,0,0,,,2025-03-07 08:21:39.085,2025-03-07 08:21:54.553,
169,624,1,1,0,0,,,2025-03-07 08:24:55.358,2025-03-07 08:24:55.358,
170,625,1,1,0,0,,,2025-03-07 08:25:45.598,2025-03-07 08:25:45.598,
171,626,1,1,0,0,,,2025-03-07 08:26:20.992,2025-03-07 08:26:20.992,
172,627,1,1,0,0,,,2025-03-07 08:27:02.771,2025-03-07 08:27:02.771,
173,628,1,1,0,0,,,2025-03-07 08:27:41.155,2025-03-07 08:27:41.155,
174,629,1,1,0,0,,,2025-03-07 08:30:58.823,2025-03-07 08:30:58.823,
175,630,1,1,0,0,,,2025-03-07 08:30:59.273,2025-03-07 08:30:59.273,
176,631,1,1,0,0,,,2025-03-07 08:42:59.917,2025-03-07 08:42:59.917,
177,632,1,1,0,0,,,2025-03-07 08:44:57.655,2025-03-07 08:44:57.655,
178,633,1,1,0,0,,,2025-03-07 08:45:44.704,2025-03-07 08:45:44.704,
179,634,1,1,0,0,,,2025-03-07 08:46:22.244,2025-03-07 08:46:22.244,
180,635,1,1,0,0,,,2025-03-07 08:47:30.761,2025-03-07 08:47:30.761,
181,636,1,1,0,0,,,2025-03-07 08:49:06.901,2025-03-07 08:49:06.901,
182,637,1,1,0,0,,,2025-03-07 08:50:32.501,2025-03-07 08:50:32.501,
183,638,1,1,0,0,,,2025-03-07 08:51:26.994,2025-03-07 08:51:26.994,
184,639,1,1,0,0,,,2025-03-07 08:52:02.843,2025-03-07 08:52:02.843,
185,640,1,1,0,0,,,2025-03-07 08:52:42.366,2025-03-07 08:52:42.366,
186,641,1,1,0,0,,,2025-03-07 08:56:27.965,2025-03-07 08:56:27.965,
187,642,1,1,0,0,,,2025-03-07 08:56:59.676,2025-03-07 08:56:59.676,
188,643,1,1,0,0,,,2025-03-07 08:57:32.572,2025-03-07 08:57:32.572,
189,644,1,1,0,0,,,2025-03-07 09:01:24.307,2025-03-07 09:01:24.307,
190,645,1,1,0,0,,,2025-03-07 09:02:00.846,2025-03-07 09:02:00.846,
191,646,1,1,0,0,,,2025-03-07 09:03:08.972,2025-03-07 09:03:08.972,
192,647,1,1,0,0,,,2025-03-07 09:04:12.721,2025-03-08 05:02:40.318,
193,648,1,1,0,0,,,2025-03-07 09:06:01.763,2025-03-07 09:06:01.763,
194,649,1,1,0,0,,,2025-03-07 10:38:16.141,2025-03-07 10:38:16.141,
195,650,1,1,0,0,,,2025-03-07 10:39:03.941,2025-05-01 03:32:12.997,
196,651,1,1,0,0,,,2025-03-07 10:39:39.251,2025-03-07 10:39:39.251,
197,652,1,1,0,0,,,2025-03-07 10:40:22.262,2025-03-07 10:40:22.262,
198,653,1,1,0,0,,,2025-03-07 10:41:00.794,2025-03-07 10:41:00.794,
199,654,1,1,0,0,,,2025-03-07 10:45:07.040,2025-03-07 10:45:07.040,
201,656,1,1,0,0,,,2025-03-07 10:48:03.689,2025-03-07 10:48:03.689,
202,657,1,1,0,0,,,2025-03-07 10:48:58.973,2025-03-07 10:48:58.973,
203,658,1,1,0,0,,,2025-03-07 10:49:34.812,2025-03-07 10:49:34.812,
204,659,1,1,0,0,,,2025-03-07 10:50:06.966,2025-03-07 10:50:06.966,
205,660,1,1,0,0,,,2025-03-07 10:50:48.633,2025-03-07 10:50:48.633,
206,661,1,1,0,0,,,2025-03-07 10:51:24.717,2025-03-07 10:51:24.717,
207,662,1,1,0,0,,,2025-03-07 10:52:12.209,2025-03-07 10:52:12.209,
208,663,1,1,0,0,,,2025-03-07 10:56:01.095,2025-03-07 10:56:01.095,
209,664,1,1,0,0,,,2025-03-07 10:56:43.564,2025-03-07 10:56:43.564,
210,665,1,1,0,0,,,2025-03-07 10:57:33.076,2025-03-07 10:57:33.076,
211,666,1,1,0,0,,,2025-03-07 10:58:50.556,2025-03-07 10:58:50.556,
212,667,1,1,0,0,,,2025-03-07 10:59:39.828,2025-03-07 10:59:39.828,
213,668,1,1,0,0,,,2025-03-07 11:00:25.262,2025-05-30 15:18:22.257,
214,669,1,1,0,0,,,2025-03-07 12:45:33.587,2025-03-07 12:45:33.587,
215,670,1,1,0,0,,,2025-03-07 12:46:06.295,2025-03-07 12:46:06.295,
216,671,1,1,0,0,,,2025-03-07 12:46:40.729,2025-03-07 12:46:40.729,
217,672,1,1,0,0,,,2025-03-07 12:47:11.991,2025-03-07 12:47:11.991,
218,673,1,1,0,0,,,2025-03-07 12:48:46.882,2025-03-07 12:48:46.882,
219,674,1,1,0,0,,,2025-03-07 12:50:46.516,2025-03-07 12:50:46.516,
220,675,1,1,0,0,,,2025-03-07 12:58:30.673,2025-03-07 12:58:30.673,
221,676,1,1,0,0,,,2025-03-07 13:13:07.807,2025-03-07 13:13:07.807,
232,687,1,1,0,0,,,2025-03-07 14:28:54.636,2025-03-07 14:28:54.636,
233,688,1,1,0,0,,,2025-03-07 14:29:05.352,2025-03-07 14:29:05.352,
234,689,1,1,0,0,,,2025-03-07 14:30:34.860,2025-03-07 14:30:34.860,
235,690,1,1,0,0,,,2025-03-07 14:33:05.171,2025-03-07 14:33:05.171,
236,691,1,1,0,0,,,2025-03-07 14:34:59.069,2025-03-07 14:34:59.069,
237,692,1,1,0,0,,,2025-03-07 14:36:00.886,2025-03-07 14:36:00.886,
243,698,1,1,0,0,Hey was wanting to follow up and see if you are available tomorrow am for,,,,
253,708,1,1,0,0,,,2025-03-07 20:46:11.737,2025-05-05 17:44:09.777,
254,709,1,1,0,0,,,2025-03-07 21:10:44.309,2025-03-31 21:23:01.487,
255,710,1,1,0,0,,,2025-03-07 21:10:44.566,2025-06-17 15:18:40.470,
256,711,1,1,0,0,,,2025-03-07 21:35:15.179,2025-04-20 00:24:13.077,
257,712,1,1,0,0,,,2025-03-08 00:14:48.519,2025-04-29 14:36:34.090,
258,713,1,1,0,0,,Thanks,2025-03-08 00:48:57.768,2025-04-28 16:56:01.977,2025-04-25 23:58:00.362
259,714,1,1,0,0,,,2025-03-08 00:56:14.244,2025-06-17 15:18:42.419,
260,715,1,1,0,0,,,2025-03-08 00:56:14.290,2025-03-08 00:56:14.290,
261,716,1,1,0,0,,,2025-03-08 01:04:25.970,2025-05-14 00:05:23.193,
262,717,1,1,0,0,,,2025-03-08 01:12:00.476,2025-03-08 01:12:00.476,
263,718,1,1,0,0,,,2025-03-08 01:19:17.595,2025-03-20 19:17:16.755,
264,719,1,1,0,0,,,2025-03-08 01:34:36.411,2025-03-08 01:34:36.411,
265,721,1,1,0,0,,,2025-03-08 02:27:34.659,2025-06-17 15:18:45.141,
266,720,1,1,0,0,,,2025-03-08 02:27:34.661,2025-05-05 17:44:11.566,
268,723,1,1,0,0,,,2025-03-08 12:53:54.409,2025-03-08 12:53:54.409,
269,724,1,1,0,0,,,2025-03-08 12:53:54.811,2025-03-08 12:53:54.811,
271,726,1,1,0,0,,,2025-03-08 16:40:54.230,2025-03-08 16:40:54.230,
272,727,1,1,0,0,,,2025-03-08 16:40:54.288,2025-03-31 18:37:34.776,
273,728,1,1,0,0,,,2025-03-08 16:45:37.185,2025-03-08 16:45:37.185,
274,729,1,1,0,0,,,2025-03-08 18:41:46.419,2025-04-19 17:52:46.569,
275,730,1,1,0,0,,,2025-03-08 19:16:40.815,2025-05-28 15:55:54.331,
276,731,1,1,0,0,,,2025-03-08 20:08:27.889,2025-03-08 20:08:27.889,
277,732,1,1,0,0,,,2025-03-08 20:14:26.520,2025-03-08 20:14:26.520,
278,733,1,1,0,0,,"Hey, just wanted to follow up, I'm only now finally getting my Lexus worked on by the body shop due to scheduling challenges over the past month+. I should have it back by the end of the week",2025-03-08 20:49:29.198,2025-06-27 08:57:15.725,2025-06-02 16:02:54.604
279,734,1,1,0,0,,,2025-03-08 21:01:57.415,2025-07-06 06:44:48.191,
280,735,1,1,0,0,,,2025-03-08 21:01:57.518,2025-05-08 18:27:02.052,
282,737,1,1,0,0,,Perfect bro imma review it and we'll figure something out,2025-03-08 21:58:43.205,2025-03-27 16:29:34.485,2025-03-25 18:46:55.708
283,738,1,1,0,0,,,2025-03-08 22:52:58.380,2025-03-08 22:52:58.380,
285,740,1,1,0,0,,,2025-03-08 23:04:42.477,2025-03-08 23:04:42.477,
286,741,1,1,0,0,,,2025-03-08 23:07:10.822,2025-03-08 23:07:10.822,
287,742,1,1,0,0,,,2025-03-08 23:07:10.867,2025-03-08 23:07:10.867,
289,744,1,1,0,0,,,2025-03-09 06:21:19.952,2025-03-09 06:21:19.952,
290,745,1,1,0,0,,,2025-03-09 06:21:19.969,2025-03-09 06:21:19.969,
291,746,1,1,0,0,How di doo,Hi,2025-03-09 16:34:48.126,2025-07-12 16:25:44.047,2025-07-08 16:06:00.544
292,747,1,1,0,0,Hey I�m going to have to reschedule due to a schedule conflict. What time are you open until?,,2025-03-09 17:07:31.292,2025-03-16 19:52:12.498,2025-03-10 16:26:11.416
293,748,1,1,0,0,,,2025-03-09 17:07:31.546,2025-03-09 17:07:31.546,
294,749,1,1,0,0,,,2025-03-09 17:20:07.084,2025-05-28 15:58:51.468,
295,750,1,1,0,0,,,2025-03-09 17:20:07.874,2025-06-17 15:18:48.063,
296,751,1,1,0,0,,,2025-03-09 18:00:35.188,2025-03-09 18:00:35.188,
297,752,1,1,0,0,,,2025-03-09 18:00:35.442,2025-03-09 18:00:35.442,
298,753,1,1,0,0,,,2025-03-09 18:08:31.888,2025-03-09 18:08:31.888,
299,754,1,1,0,0,,,2025-03-09 18:08:31.889,2025-03-09 18:08:31.889,
300,755,1,1,0,0,,,2025-03-09 18:09:33.673,2025-03-09 18:09:33.673,
301,756,1,1,0,0,,,2025-03-09 22:19:36.332,2025-03-09 22:19:36.332,
302,757,1,1,0,0,Hey I�ll like to reschedule I�m not in town at the moment thought I would have been back by now. Email me back with availability first week of may,,,,
312,767,1,1,0,0,,,2025-03-10 21:41:29.392,2025-03-10 21:41:29.392,
313,768,1,1,0,0,,,2025-03-10 22:21:32.379,2025-03-10 22:21:32.379,
314,769,1,1,0,0,,,2025-03-10 22:21:33.869,2025-03-10 22:21:33.869,
315,770,1,1,0,0,,,2025-03-10 22:29:13.478,2025-03-10 22:29:13.478,
316,771,1,1,0,0,,,2025-03-10 22:29:13.657,2025-03-20 22:28:21.163,
317,772,1,1,0,0,,,2025-03-10 23:43:41.558,2025-03-27 16:17:34.214,
318,773,1,1,0,0,,,2025-03-10 23:43:41.690,2025-03-10 23:43:41.690,
322,777,1,1,0,0,I will need to reshedule,,,,
333,788,1,1,0,0,are you sure?,,2025-03-12 02:17:04.834,2025-03-16 19:52:09.878,2025-03-12 02:24:23.698
337,792,1,1,0,0,,,2025-03-12 05:24:53.728,2025-03-12 05:24:53.728,
338,793,1,1,0,0,,,2025-03-12 07:34:16.335,2025-03-12 07:34:16.335,
339,794,1,1,0,0,,,2025-03-12 08:05:18.774,2025-05-28 16:01:19.296,
340,795,1,1,0,0,,,2025-03-12 08:05:20.463,2025-03-12 08:05:20.463,
341,796,1,1,0,0,,,2025-03-12 13:28:38.234,2025-03-12 13:28:38.234,
342,797,1,1,0,0,,,2025-03-12 13:28:38.659,2025-03-12 13:28:38.659,
343,798,1,1,0,0,,,2025-03-12 13:58:28.116,2025-03-12 13:58:28.116,
344,799,1,1,0,0,,,2025-03-12 13:58:28.373,2025-06-17 15:18:13.975,
345,800,1,1,0,0,,,2025-03-12 15:45:56.723,2025-03-12 15:45:56.723,
346,801,1,1,0,0,,,2025-03-12 15:45:58.193,2025-05-01 03:32:14.718,
347,802,1,1,0,0,,,2025-03-12 16:08:21.549,2025-03-12 16:08:21.549,
348,803,1,1,0,0,,,2025-03-12 16:08:22.643,2025-03-12 16:08:22.643,
349,804,1,1,0,0,,,2025-03-12 16:30:16.189,2025-03-12 16:30:16.189,
350,805,1,1,0,0,,,2025-03-12 16:30:16.661,2025-03-12 16:30:16.661,
351,806,1,1,0,0,,"Tomorrow could actually work but I will need to pick up the car from the shop around 0800 to get it to your shop. If that's okay, I can give you a call first thing in the morning and get it o",2025-03-12 16:34:42.985,2025-03-24 15:08:26.206,2025-03-12 22:15:24.204
352,807,1,1,0,0,,,2025-03-12 17:33:32.726,2025-03-12 17:33:32.726,
353,808,1,1,0,0,,,2025-03-12 17:33:32.954,2025-03-12 17:33:32.954,
354,809,1,1,0,0,,,2025-03-12 20:14:57.070,2025-03-12 20:14:57.070,
355,810,1,1,0,0,,,2025-03-12 20:14:57.856,2025-03-12 20:14:57.856,
356,811,1,1,0,0,,Got it,2025-03-12 21:08:05.594,2025-04-29 18:46:57.126,2025-03-13 02:08:21.391
357,812,1,1,0,0,,Yoo,2025-03-12 21:15:17.319,2025-04-23 18:56:25.218,2025-04-23 18:10:41.538
358,813,1,1,0,0,,,2025-03-12 21:43:27.882,2025-03-12 21:43:27.882,
359,814,1,1,0,0,,,2025-03-12 21:43:29.077,2025-03-12 21:43:29.077,
360,815,1,1,0,0,,,2025-03-12 22:03:54.623,2025-03-12 22:03:54.623,
361,816,1,1,0,0,,,2025-03-12 22:03:54.810,2025-05-28 16:01:53.860,
362,817,1,1,0,0,,,2025-03-12 22:07:27.093,2025-03-12 22:07:27.093,
363,818,1,1,0,0,,,2025-03-12 22:07:29.270,2025-03-12 22:07:29.270,
364,819,1,1,0,0,,,2025-03-13 01:07:06.990,2025-03-13 01:07:06.990,
365,820,1,1,0,0,,,2025-03-13 01:07:07.976,2025-03-13 01:07:07.976,
366,821,1,1,0,0,,,2025-03-13 02:57:16.934,2025-05-28 16:07:17.331,
367,822,1,1,0,0,,,2025-03-13 02:57:16.955,2025-03-13 02:57:16.955,
368,823,1,1,0,0,,,2025-03-13 09:13:27.647,2025-03-13 09:13:27.647,
369,824,1,1,0,0,,5 min away,2025-03-13 09:13:27.888,2025-05-28 16:32:09.597,2025-05-28 16:11:01.778
370,826,1,1,0,0,,,2025-03-13 11:14:21.203,2025-05-10 17:40:05.628,
371,825,1,1,0,0,,,2025-03-13 11:14:21.232,2025-03-13 11:14:21.232,
372,827,1,1,0,0,,,2025-03-13 15:35:22.948,2025-03-13 15:35:22.948,
373,828,1,1,0,0,,,2025-03-13 15:35:24.023,2025-03-13 15:35:24.023,
374,829,1,1,0,0,,,2025-03-13 16:32:48.369,2025-03-13 16:32:48.369,
375,830,1,1,0,0,,,2025-03-13 16:57:38.228,2025-03-13 16:57:38.228,
376,831,1,1,0,0,,,2025-03-13 16:57:38.423,2025-03-13 16:57:38.423,
377,832,1,1,0,0,,,2025-03-13 18:14:00.763,2025-03-13 18:14:00.763,
378,833,1,1,0,0,,,2025-03-13 18:14:00.817,2025-03-13 18:14:00.817,
379,834,1,1,0,0,,,2025-03-13 19:09:47.543,2025-03-13 19:09:47.543,
380,835,1,1,0,0,,,2025-03-13 19:09:48.527,2025-03-13 19:09:48.527,
381,836,1,1,0,0,,,2025-03-13 21:19:50.571,2025-03-13 21:19:50.571,
382,837,1,1,0,0,,,2025-03-13 21:22:05.514,2025-03-13 21:22:05.514,
383,838,1,1,0,0,,,2025-03-13 21:22:05.690,2025-03-13 22:11:09.672,
384,839,1,1,0,0,,,2025-03-13 21:43:15.209,2025-03-13 21:43:15.209,
385,840,1,1,0,0,,,2025-03-13 21:43:15.438,2025-03-13 21:43:15.438,
386,841,1,1,0,0,,,2025-03-13 22:09:23.792,2025-04-25 18:59:53.599,
387,842,1,1,0,0,,,2025-03-13 22:09:24.291,2025-03-13 22:09:24.291,
388,843,1,1,0,0,,Ayyyy,2025-03-13 23:41:19.598,2025-06-23 01:59:17.271,2025-06-23 01:49:54.653
389,844,1,1,0,0,,,2025-03-14 08:21:26.419,2025-03-14 08:21:26.419,
390,845,1,1,0,0,,,2025-03-14 08:21:27.263,2025-03-14 08:21:27.263,
391,846,1,1,0,0,,,2025-03-14 09:10:55.671,2025-03-14 09:10:55.671,
392,847,1,1,0,0,,,2025-03-14 13:00:17.717,2025-03-14 13:00:17.717,
393,848,1,1,0,0,,It's my girls car. She says she thinks 2022. Either that or 21. And the color is white.,2025-03-14 13:00:17.830,2025-07-11 21:00:17.113,2025-07-01 19:09:12.117
394,849,1,1,0,0,,,2025-03-14 13:14:19.284,2025-03-14 13:14:19.284,
395,850,1,1,0,0,,,2025-03-14 13:14:20.304,2025-05-08 20:36:19.166,
396,851,1,1,0,0,,,2025-03-14 15:36:58.179,2025-03-14 15:36:58.179,
397,852,1,1,0,0,,"Liked �Hello Shalcata,",,,
407,862,1,1,0,0,,,2025-03-15 01:51:26.027,2025-03-15 01:51:26.027,
408,863,1,1,0,0,,,2025-03-15 01:51:27.269,2025-05-08 19:24:40.501,
410,865,1,1,0,0,,,2025-03-15 09:51:02.852,2025-07-09 17:05:58.043,
411,866,1,1,0,0,,,2025-03-15 09:53:04.860,2025-06-23 03:40:48.217,
413,868,1,1,0,0,,,2025-03-15 12:51:47.468,2025-03-15 12:51:47.468,
414,869,1,1,0,0,,,2025-03-15 13:20:42.607,2025-03-15 13:20:42.607,
415,870,1,1,0,0,,Yes that works fine,2025-03-15 16:11:33.970,2025-03-20 18:45:43.410,2025-03-18 19:56:20.852
416,871,1,1,0,0,,Thank you,2025-03-15 17:33:16.753,2025-03-27 16:29:37.121,2025-03-25 15:58:09.865
417,872,1,1,0,0,,,2025-03-15 18:15:59.643,2025-03-15 18:15:59.643,
418,873,1,1,0,0,,Hey,2025-03-15 19:30:52.401,2025-07-12 16:24:24.758,2025-07-08 17:28:39.580
419,874,1,1,0,0,,,2025-03-15 21:10:51.241,2025-03-15 21:10:51.241,
420,875,1,1,0,0,,,2025-03-16 02:04:33.689,2025-03-16 02:04:33.689,
421,876,1,1,0,0,,,2025-03-16 07:35:57.901,2025-03-16 23:32:39.511,
422,877,1,1,0,0,,,2025-03-16 10:33:25.524,2025-03-16 10:33:25.524,
423,878,1,1,0,0,,Hey,2025-03-16 17:50:31.560,2025-04-27 13:45:00.835,2025-04-18 20:03:45.748
424,879,1,1,0,0,,,2025-03-16 17:59:50.026,2025-03-16 17:59:50.026,
425,880,1,1,0,0,,,2025-03-16 19:35:32.879,2025-03-16 19:35:32.879,
426,881,1,1,0,0,,,2025-03-16 19:53:10.938,2025-05-28 15:58:58.757,
427,882,1,1,0,0,,,2025-03-16 20:55:30.207,2025-05-01 03:32:22.428,
428,883,1,1,0,0,,,2025-03-16 20:56:58.057,2025-03-16 20:56:58.057,
429,884,1,1,0,0,,,2025-03-16 21:42:56.231,2025-03-16 21:42:56.231,
430,885,1,1,0,0,GM gonna have to reschedule wife had to go into the office for a meeting,,,,
